Date,Score,Embedding,GType,BType,Method
2020-01-06,167.06906909874817,PT,NF,NF,SentiProp
2020-01-06,168.59023261069538,T,F,F,SentiProp
2020-01-06,169.26285862057873,T,NF,F,SentiProp
2020-01-06,167.18350402577246,T,F,NF,SentiProp
2020-01-06,167.8411519026589,T,NF,NF,SentiProp
2020-01-07,1.4674158732964913,PT,F,F,SemAxis
2020-01-07,1.3743718127100104,PT,NF,F,SemAxis
2020-01-07,0.9442657997891593,PT,F,NF,SemAxis
2020-01-07,0.8512217392026783,PT,NF,NF,SemAxis
2020-01-07,2.8856418715301486,T,F,F,SemAxis
2020-01-07,2.7656296409570014,T,NF,F,SemAxis
2020-01-07,2.070993094966473,T,F,NF,SemAxis
2020-01-07,1.9509808643933253,T,NF,NF,SemAxis
2020-01-07,128.04703769788065,PT,F,F,SentiProp
2020-01-07,128.01282210345724,PT,NF,F,SentiProp
2020-01-07,125.33149843728182,PT,F,NF,SentiProp
2020-01-07,125.28893185086709,PT,NF,NF,SentiProp
2020-01-07,126.81385909086417,T,F,F,SentiProp
2020-01-07,127.59759721824696,T,NF,F,SentiProp
2020-01-07,124.8006763951391,T,F,NF,SentiProp
2020-01-07,125.5748154859129,T,NF,NF,SentiProp
2020-01-08,1.4057180741426711,PT,F,F,SemAxis
2020-01-08,1.162266199203001,PT,NF,F,SemAxis
2020-01-08,0.9851802668061993,PT,F,NF,SemAxis
2020-01-08,0.7417283918665287,PT,NF,NF,SemAxis
2020-01-08,2.4090915812915665,T,F,F,SemAxis
2020-01-08,1.8842022961027316,T,NF,F,SemAxis
2020-01-08,1.791885215880202,T,F,NF,SemAxis
2020-01-08,1.2669959306913674,T,NF,NF,SemAxis
2020-01-08,116.59462932315098,PT,F,F,SentiProp
2020-01-08,116.18817988620846,PT,NF,F,SentiProp
2020-01-08,114.38397137374672,PT,F,NF,SentiProp
2020-01-08,113.97380403257476,PT,NF,NF,SentiProp
2020-01-08,115.04834693113675,T,F,F,SentiProp
2020-01-08,115.38215595444464,T,NF,F,SentiProp
2020-01-08,113.63104911563292,T,F,NF,SentiProp
2020-01-08,113.96021082837683,T,NF,NF,SentiProp
2020-01-09,1.1244922263898063,PT,F,F,SemAxis
2020-01-09,1.0420804228349572,PT,NF,F,SemAxis
2020-01-09,0.7307171971409822,PT,F,NF,SemAxis
2020-01-09,0.6483053935861325,PT,NF,NF,SemAxis
2020-01-09,1.9538416399109937,T,F,F,SemAxis
2020-01-09,1.8293359299678633,T,NF,F,SemAxis
2020-01-09,1.346796555153383,T,F,NF,SemAxis
2020-01-09,1.2222908452102548,T,NF,NF,SemAxis
2020-01-09,150.360644670111,PT,F,F,SentiProp
2020-01-09,150.14133960359908,PT,NF,F,SentiProp
2020-01-09,147.5899812469245,PT,F,NF,SentiProp
2020-01-09,147.35799812517243,PT,NF,NF,SentiProp
2020-01-09,148.81270461378386,T,F,F,SentiProp
2020-01-09,149.55152961073455,T,NF,F,SentiProp
2020-01-09,147.10638343966346,T,F,NF,SentiProp
2020-01-09,147.8317625328029,T,NF,NF,SentiProp
2020-01-10,0.8702126269956045,PT,F,F,SemAxis
2020-01-10,0.6353783042278025,PT,NF,F,SemAxis
2020-01-10,0.5678386721269219,PT,F,NF,SemAxis
2020-01-10,0.3330043493591198,PT,NF,NF,SemAxis
2020-01-10,1.3980546848105866,T,F,F,SemAxis
2020-01-10,0.94084364580844,T,NF,F,SemAxis
2020-01-10,1.005246733562488,T,F,NF,SemAxis
2020-01-10,0.5480356945603411,T,NF,NF,SemAxis
2020-01-10,137.51554105108346,PT,F,F,SentiProp
2020-01-10,136.96905217243477,PT,NF,F,SentiProp
2020-01-10,135.0866435464186,PT,F,NF,SentiProp
2020-01-10,134.53264317930385,PT,NF,NF,SentiProp
2020-01-10,135.56153710367974,T,F,F,SentiProp
2020-01-10,135.83539918018747,T,NF,F,SentiProp
2020-01-10,134.33975617239645,T,F,NF,SentiProp
2020-01-10,134.60543948275543,T,NF,NF,SentiProp
2020-01-11,0.5615045866846855,PT,F,F,SemAxis
2020-01-11,0.5442118525302468,PT,NF,F,SemAxis
2020-01-11,0.23938039380141968,PT,F,NF,SemAxis
2020-01-11,0.22208765964698177,PT,NF,NF,SemAxis
2020-01-11,0.8683753022333434,T,F,F,SemAxis
2020-01-11,0.9639566144139133,T,NF,F,SemAxis
2020-01-11,0.503098984491755,T,F,NF,SemAxis
2020-01-11,0.5986802966723241,T,NF,NF,SemAxis
2020-01-11,172.24596072536374,PT,F,F,SentiProp
2020-01-11,171.97481632422785,PT,NF,F,SentiProp
2020-01-11,169.1238897290624,PT,F,NF,SentiProp
2020-01-11,168.84178594339352,PT,NF,NF,SentiProp
2020-01-11,170.07526225928632,T,F,F,SentiProp
2020-01-11,170.94716443286478,T,NF,F,SentiProp
2020-01-11,168.409132946441,T,F,NF,SentiProp
2020-01-11,169.26885748497108,T,NF,NF,SentiProp
2020-01-13,0.7621903909738811,PT,F,F,SemAxis
2020-01-13,0.6142556101732469,PT,NF,F,SemAxis
2020-01-13,0.06734287813990623,PT,F,NF,SemAxis
2020-01-13,-0.08059190266072724,PT,NF,NF,SemAxis
2020-01-13,0.9643076610596764,T,F,F,SemAxis
2020-01-13,0.5716659191180365,T,NF,F,SemAxis
2020-01-13,-0.18451100523468328,T,F,NF,SemAxis
2020-01-13,-0.5771527471763205,T,NF,NF,SemAxis
2020-01-13,160.05558376683186,PT,F,F,SentiProp
2020-01-13,159.8177416369392,PT,NF,F,SentiProp
2020-01-13,156.99823460656467,PT,F,NF,SentiProp
2020-01-13,156.74916739825488,PT,NF,NF,SentiProp
2020-01-13,158.0505977435607,T,F,F,SentiProp
2020-01-13,158.95288359860155,T,NF,F,SentiProp
2020-01-13,156.20951997045862,T,F,NF,SentiProp
2020-01-13,157.10055234874773,T,NF,NF,SentiProp
2020-01-14,1.1008817536122324,PT,F,F,SemAxis
2020-01-14,0.934767684779387,PT,NF,F,SemAxis
2020-01-14,0.5901563735942805,PT,F,NF,SemAxis
2020-01-14,0.4240423047614359,PT,NF,NF,SemAxis
2020-01-14,1.881901203681044,T,F,F,SemAxis
2020-01-14,1.5496517437637432,T,NF,F,SemAxis
2020-01-14,1.0807235875981702,T,F,NF,SemAxis
2020-01-14,0.7484741276808697,T,NF,NF,SemAxis
2020-01-14,141.308993371867,PT,F,F,SentiProp
2020-01-14,140.85770886218302,PT,NF,F,SentiProp
2020-01-14,138.68628301476943,PT,F,NF,SentiProp
2020-01-14,138.22628738617752,PT,NF,NF,SentiProp
2020-01-14,139.6323841763632,T,F,F,SentiProp
2020-01-14,140.04908459188636,T,NF,F,SentiProp
2020-01-14,138.0659060451839,T,F,NF,SentiProp
2020-01-14,138.47338191435472,T,NF,NF,SentiProp
2020-01-15,1.3405140722472593,PT,F,F,SemAxis
2020-01-15,1.0431301627000367,PT,NF,F,SemAxis
2020-01-15,0.9993155075718082,PT,F,NF,SemAxis
2020-01-15,0.7019315980245844,PT,NF,NF,SemAxis
2020-01-15,2.0838737012163535,T,F,F,SemAxis
2020-01-15,1.5154610217165256,T,NF,F,SemAxis
2020-01-15,1.66674709482448,T,F,NF,SemAxis
2020-01-15,1.0983344153246528,T,NF,NF,SemAxis
2020-01-15,139.22474330287284,PT,F,F,SentiProp
2020-01-15,138.53947032447775,PT,NF,F,SentiProp
2020-01-15,136.74246162861138,PT,F,NF,SentiProp
2020-01-15,136.04616495955523,PT,NF,NF,SentiProp
2020-01-15,137.379518171203,T,F,F,SentiProp
2020-01-15,137.53869738338625,T,NF,F,SentiProp
2020-01-15,136.08591947107877,T,F,NF,SentiProp
2020-01-15,136.23323245003797,T,NF,NF,SentiProp
2020-01-16,1.5254155915432366,PT,F,F,SemAxis
2020-01-16,1.2836080986380634,PT,NF,F,SemAxis
2020-01-16,0.9525324308389724,PT,F,NF,SemAxis
2020-01-16,0.7107249379337989,PT,NF,NF,SemAxis
2020-01-16,2.3914054605295907,T,F,F,SemAxis
2020-01-16,1.8996602564571854,T,NF,F,SemAxis
2020-01-16,1.5157999804391895,T,F,NF,SemAxis
2020-01-16,1.0240547763667847,T,NF,NF,SemAxis
2020-01-16,155.77215446268312,PT,F,F,SentiProp
2020-01-16,154.9466819071708,PT,NF,F,SentiProp
2020-01-16,152.95315816270787,PT,F,NF,SentiProp
2020-01-16,152.11622334094488,PT,NF,NF,SentiProp
2020-01-16,153.895067040336,T,F,F,SentiProp
2020-01-16,153.97348198911183,T,NF,F,SentiProp
2020-01-16,152.40140551744284,T,F,NF,SentiProp
2020-01-16,152.46738234479758,T,NF,NF,SentiProp
2020-01-17,1.8387248898141844,PT,F,F,SemAxis
2020-01-17,1.4102675304025891,PT,NF,F,SemAxis
2020-01-17,1.4770530323765374,PT,F,NF,SemAxis
2020-01-17,1.0485956729649413,PT,NF,NF,SemAxis
2020-01-17,3.053886104951925,T,F,F,SemAxis
2020-01-17,2.130300012726483,T,NF,F,SemAxis
2020-01-17,2.6188290015871054,T,F,NF,SemAxis
2020-01-17,1.6952429093616594,T,NF,NF,SemAxis
2020-01-17,133.87441894918302,PT,F,F,SentiProp
2020-01-17,133.05724251489653,PT,NF,F,SentiProp
2020-01-17,131.62070166747583,PT,F,NF,SentiProp
2020-01-17,130.79583444345388,PT,NF,NF,SentiProp
2020-01-17,132.145260642211,T,F,F,SentiProp
2020-01-17,132.0966366735145,T,NF,F,SentiProp
2020-01-17,131.15248559023993,T,F,NF,SentiProp
2020-01-17,131.09355635404972,T,NF,NF,SentiProp
2020-01-18,0.3372380222100411,PT,F,F,SemAxis
2020-01-18,0.3879303134061963,PT,NF,F,SemAxis
2020-01-18,-0.1304541349960822,PT,F,NF,SemAxis
2020-01-18,-0.07976184379992705,PT,NF,NF,SemAxis
2020-01-18,0.48342923345121985,T,F,F,SemAxis
2020-01-18,0.5758659424981257,T,NF,F,SemAxis
2020-01-18,-0.30451844636086084,T,F,NF,SemAxis
2020-01-18,-0.2120817373139548,T,NF,NF,SemAxis
2020-01-18,125.91542308369812,PT,F,F,SentiProp
2020-01-18,125.77971004846987,PT,NF,F,SentiProp
2020-01-18,123.39019418414924,PT,F,NF,SentiProp
2020-01-18,123.23965581232112,PT,NF,NF,SentiProp
2020-01-18,124.44685407052124,T,F,F,SentiProp
2020-01-18,125.14893907492169,T,NF,F,SentiProp
2020-01-18,122.76781948256895,T,F,NF,SentiProp
2020-01-18,123.45421026985872,T,NF,NF,SentiProp
2020-01-21,1.075493100147112,PT,F,F,SemAxis
2020-01-21,0.9964577810263525,PT,NF,F,SemAxis
2020-01-21,0.5448162964992441,PT,F,NF,SemAxis
2020-01-21,0.4657809773784867,PT,NF,NF,SemAxis
2020-01-21,2.0331491199052554,T,F,F,SemAxis
2020-01-21,1.9932885682649357,T,NF,F,SemAxis
2020-01-21,1.2238834504343397,T,F,NF,SemAxis
2020-01-21,1.184022898794021,T,NF,NF,SemAxis
2020-01-21,178.38172834872444,PT,F,F,SentiProp
2020-01-21,178.36018680679123,PT,NF,F,SentiProp
2020-01-21,175.23281731283828,PT,F,NF,SentiProp
2020-01-21,175.21072578014426,PT,NF,NF,SentiProp
2020-01-21,176.5792115899409,T,F,F,SentiProp
2020-01-21,177.7070546851404,T,NF,F,SentiProp
2020-01-21,174.54060724308636,T,F,NF,SentiProp
2020-01-21,175.66515213020182,T,NF,NF,SentiProp
2020-01-22,1.5769660227271702,PT,F,F,SemAxis
2020-01-22,1.2433600056684366,PT,NF,F,SemAxis
2020-01-22,1.0860217276184951,PT,F,NF,SemAxis
2020-01-22,0.7524157105597608,PT,NF,NF,SemAxis
2020-01-22,2.5513596278142785,T,F,F,SemAxis
2020-01-22,1.8706853175178677,T,NF,F,SemAxis
2020-01-22,1.8712440953363465,T,F,NF,SemAxis
2020-01-22,1.1905697850399364,T,NF,NF,SemAxis
2020-01-22,157.5707595803963,PT,F,F,SentiProp
2020-01-22,156.85862609034118,PT,NF,F,SentiProp
2020-01-22,154.87733246425975,PT,F,NF,SentiProp
2020-01-22,154.16019255953435,PT,NF,NF,SentiProp
2020-01-22,155.86786771825828,T,F,F,SentiProp
2020-01-22,156.16794719562836,T,NF,F,SentiProp
2020-01-22,154.50214234282237,T,F,NF,SentiProp
2020-01-22,154.797101792449,T,NF,NF,SentiProp
2020-01-23,0.7726124617817839,PT,F,F,SemAxis
2020-01-23,0.8179847905930459,PT,NF,F,SemAxis
2020-01-23,0.36719608149446176,PT,F,NF,SemAxis
2020-01-23,0.4125684103057231,PT,NF,NF,SemAxis
2020-01-23,1.5088737366371159,T,F,F,SemAxis
2020-01-23,1.5692691140592265,T,NF,F,SemAxis
2020-01-23,0.8364395205850532,T,F,NF,SemAxis
2020-01-23,0.8968348980071654,T,NF,NF,SemAxis
2020-01-23,139.48243999296022,PT,F,F,SentiProp
2020-01-23,139.30900623885353,PT,NF,F,SentiProp
2020-01-23,136.9628290367094,PT,F,NF,SentiProp
2020-01-23,136.77701483461155,PT,NF,NF,SentiProp
2020-01-23,137.99902609193012,T,F,F,SentiProp
2020-01-23,138.64338000125161,T,NF,F,SentiProp
2020-01-23,136.5904470776409,T,F,NF,SentiProp
2020-01-23,137.22329814988723,T,NF,NF,SentiProp
2020-01-24,1.4931876197651943,PT,F,F,SemAxis
2020-01-24,1.2819673886612681,PT,NF,F,SemAxis
2020-01-24,1.1128594775669378,PT,F,NF,SemAxis
2020-01-24,0.9016392464630126,PT,NF,NF,SemAxis
2020-01-24,2.4190693356423845,T,F,F,SemAxis
2020-01-24,1.9880258296888977,T,NF,F,SemAxis
2020-01-24,1.90844801599759,T,F,NF,SemAxis
2020-01-24,1.4774045100441058,T,NF,NF,SemAxis
2020-01-24,140.69829505050262,PT,F,F,SentiProp
2020-01-24,140.28189182505318,PT,NF,F,SentiProp
2020-01-24,138.12415222992826,PT,F,NF,SentiProp
2020-01-24,137.7017592297123,PT,NF,NF,SentiProp
2020-01-24,139.02978784951824,T,F,F,SentiProp
2020-01-24,139.40854611328623,T,NF,F,SentiProp
2020-01-24,137.58206616220994,T,F,NF,SentiProp
2020-01-24,137.95607608406775,T,NF,NF,SentiProp
2020-01-25,0.7103052872164913,PT,F,F,SemAxis
2020-01-25,0.8213349687938581,PT,NF,F,SemAxis
2020-01-25,0.25715625625462496,PT,F,NF,SemAxis
2020-01-25,0.36818593783199144,PT,NF,NF,SemAxis
2020-01-25,1.2048867160630825,T,F,F,SemAxis
2020-01-25,1.4153881875585952,T,NF,F,SemAxis
2020-01-25,0.49716657110766654,T,F,NF,SemAxis
2020-01-25,0.7076680426031806,T,NF,NF,SemAxis
2020-01-25,168.6274808566446,PT,F,F,SentiProp
2020-01-25,168.6614267048265,PT,NF,F,SentiProp
2020-01-25,165.59238157934374,PT,F,NF,SentiProp
2020-01-25,165.6157435896349,PT,NF,NF,SentiProp
2020-01-25,166.72277532994835,T,F,F,SentiProp
2020-01-25,167.8480545540711,T,NF,F,SentiProp
2020-01-25,164.98264763329644,T,F,NF,SentiProp
2020-01-25,166.09954835006943,T,NF,NF,SentiProp
2020-01-27,0.38145629852701435,PT,F,F,SemAxis
2020-01-27,0.2975745325944573,PT,NF,F,SemAxis
2020-01-27,-0.09805187563198024,PT,F,NF,SemAxis
2020-01-27,-0.18193364156453762,PT,NF,NF,SemAxis
2020-01-27,0.6049784319220697,T,F,F,SemAxis
2020-01-27,0.3984368675207146,T,NF,F,SemAxis
2020-01-27,-0.25415473128384747,T,F,NF,SemAxis
2020-01-27,-0.4606962956852004,T,NF,NF,SemAxis
2020-01-27,175.40484557340434,PT,F,F,SentiProp
2020-01-27,175.0327876348459,PT,NF,F,SentiProp
2020-01-27,172.39917411347687,PT,F,NF,SentiProp
2020-01-27,172.01714008729377,PT,NF,NF,SentiProp
2020-01-27,173.40976489238793,T,F,F,SentiProp
2020-01-27,174.19086987634293,T,NF,F,SentiProp
2020-01-27,171.8701293117364,T,F,NF,SentiProp
2020-01-27,172.6410174827522,T,NF,NF,SentiProp
2020-01-28,0.389554028212743,PT,F,F,SemAxis
2020-01-28,0.45751755418332346,PT,NF,F,SemAxis
2020-01-28,-0.10328189878377149,PT,F,NF,SemAxis
2020-01-28,-0.035318372813189856,PT,NF,NF,SemAxis
2020-01-28,0.593479962850563,T,F,F,SemAxis
2020-01-28,0.7636049911679245,T,NF,F,SemAxis
2020-01-28,-0.2005026302199543,T,F,NF,SemAxis
2020-01-28,-0.030377601902593886,T,NF,NF,SemAxis
2020-01-28,151.10424784538137,PT,F,F,SentiProp
2020-01-28,151.4407534286743,PT,NF,F,SentiProp
2020-01-28,148.29382769407894,PT,F,NF,SentiProp
2020-01-28,148.6212605712009,PT,NF,NF,SentiProp
2020-01-28,149.36886032501255,T,F,F,SentiProp
2020-01-28,150.64207984043176,T,NF,F,SentiProp
2020-01-28,147.7414922329979,T,F,NF,SentiProp
2020-01-28,149.00759731582966,T,NF,NF,SentiProp
2020-01-29,1.1747636176050809,PT,F,F,SemAxis
2020-01-29,1.008706793002371,PT,NF,F,SemAxis
2020-01-29,0.7438946753559633,PT,F,NF,SemAxis
2020-01-29,0.5778378507532537,PT,NF,NF,SemAxis
2020-01-29,1.9056047391204223,T,F,F,SemAxis
2020-01-29,1.6192492048685259,T,NF,F,SemAxis
2020-01-29,1.1856132901591463,T,F,NF,SemAxis
2020-01-29,0.8992577559072477,T,NF,NF,SemAxis
2020-01-29,134.35911183309463,PT,F,F,SentiProp
2020-01-29,133.98456866999484,PT,NF,F,SentiProp
2020-01-29,132.02129565744775,PT,F,NF,SentiProp
2020-01-29,131.63675921813265,PT,NF,NF,SentiProp
2020-01-29,132.7172368085415,T,F,F,SentiProp
2020-01-29,133.15218746453345,T,NF,F,SentiProp
2020-01-29,131.42779873901875,T,F,NF,SentiProp
2020-01-29,131.8535847975918,T,NF,NF,SentiProp
2020-01-30,0.9140793639438131,PT,F,F,SemAxis
2020-01-30,0.7775983510526908,PT,NF,F,SemAxis
2020-01-30,0.4957778220990965,PT,F,NF,SemAxis
2020-01-30,0.3592968092079732,PT,NF,NF,SemAxis
2020-01-30,1.130066481245886,T,F,F,SemAxis
2020-01-30,0.8588128886308487,T,NF,F,SemAxis
2020-01-30,0.4988504672701912,T,F,NF,SemAxis
2020-01-30,0.22759687465515174,T,NF,NF,SemAxis
2020-01-30,136.25596983448222,PT,F,F,SentiProp
2020-01-30,135.80192629715637,PT,NF,F,SentiProp
2020-01-30,133.620846961175,PT,F,NF,SentiProp
2020-01-30,133.15478690640492,PT,NF,NF,SentiProp
2020-01-30,134.52961490647323,T,F,F,SentiProp
2020-01-30,134.86904280188904,T,NF,F,SentiProp
2020-01-30,133.06985232634113,T,F,NF,SentiProp
2020-01-30,133.39996878146567,T,NF,NF,SentiProp
2020-01-31,1.393577768209828,PT,F,F,SemAxis
2020-01-31,1.093271282213468,PT,NF,F,SemAxis
2020-01-31,0.8239655367477716,PT,F,NF,SemAxis
2020-01-31,0.5236590507514126,PT,NF,NF,SemAxis
2020-01-31,2.077737479471504,T,F,F,SemAxis
2020-01-31,1.5107939240060826,T,NF,F,SemAxis
2020-01-31,1.2105312869470433,T,F,NF,SemAxis
2020-01-31,0.6435877314816185,T,NF,NF,SemAxis
2020-01-31,159.74808660038127,PT,F,F,SentiProp
2020-01-31,159.02180082822625,PT,NF,F,SentiProp
2020-01-31,156.69075593643257,PT,F,NF,SentiProp
2020-01-31,155.9510187163628,PT,NF,NF,SentiProp
2020-01-31,157.59324915136435,T,F,F,SentiProp
2020-01-31,157.86286873217907,T,NF,F,SentiProp
2020-01-31,155.8790921290794,T,F,NF,SentiProp
2020-01-31,156.1366299897854,T,NF,NF,SentiProp
2020-02-01,0.6348828462730322,PT,F,F,SemAxis
2020-02-01,0.6039110944694437,PT,NF,F,SemAxis
2020-02-01,0.15729704117793253,PT,F,NF,SemAxis
2020-02-01,0.1263252893743439,PT,NF,NF,SemAxis
2020-02-01,0.9034784127050884,T,F,F,SemAxis
2020-02-01,0.8473074695587864,T,NF,F,SemAxis
2020-02-01,0.13732095026684757,T,F,NF,SemAxis
2020-02-01,0.08115000712054538,T,NF,NF,SemAxis
2020-02-01,149.637393477539,PT,F,F,SentiProp
2020-02-01,149.22760922426806,PT,NF,F,SentiProp
2020-02-01,146.93879947270324,PT,F,NF,SentiProp
2020-02-01,146.5167159045975,PT,NF,NF,SentiProp
2020-02-01,147.8001155282022,T,F,F,SentiProp
2020-02-01,148.2658003246107,T,NF,F,SentiProp
2020-02-01,146.3811022275413,T,F,NF,SentiProp
2020-02-01,146.83582012690235,T,NF,NF,SentiProp
2020-02-03,1.2312958756498662,PT,F,F,SemAxis
2020-02-03,1.1196964471089823,PT,NF,F,SemAxis
2020-02-03,0.6898150695713109,PT,F,NF,SemAxis
2020-02-03,0.5782156410304264,PT,NF,NF,SemAxis
2020-02-03,2.3349816123001155,T,F,F,SemAxis
2020-02-03,2.0811093558458387,T,NF,F,SemAxis
2020-02-03,1.440445340739196,T,F,NF,SemAxis
2020-02-03,1.186573084284921,T,NF,NF,SemAxis
2020-02-03,181.77243574408493,PT,F,F,SentiProp
2020-02-03,181.32431004711142,PT,NF,F,SentiProp
2020-02-03,178.6965178331298,PT,F,NF,SentiProp
2020-02-03,178.23698652239676,PT,NF,NF,SentiProp
2020-02-03,179.99803226744942,T,F,F,SentiProp
2020-02-03,180.6486325305233,T,NF,F,SentiProp
2020-02-03,178.46133307307176,T,F,NF,SentiProp
2020-02-03,179.0953258486049,T,NF,NF,SentiProp
2020-02-04,0.8824734530245708,PT,F,F,SemAxis
2020-02-04,0.8706688513856443,PT,NF,F,SemAxis
2020-02-04,0.49105243674676186,PT,F,NF,SemAxis
2020-02-04,0.4792478351078362,PT,NF,NF,SemAxis
2020-02-04,1.516030378367439,T,F,F,SemAxis
2020-02-04,1.4730574711652042,T,NF,F,SemAxis
2020-02-04,0.8899907231498987,T,F,NF,SemAxis
2020-02-04,0.847017815947663,T,NF,NF,SemAxis
2020-02-04,123.96599241426723,PT,F,F,SentiProp
2020-02-04,123.99104098921303,PT,NF,F,SentiProp
2020-02-04,121.6978981936553,PT,F,NF,SentiProp
2020-02-04,121.716576217224,PT,NF,NF,SentiProp
2020-02-04,122.58606059768933,T,F,F,SentiProp
2020-02-04,123.38520133467316,T,NF,F,SentiProp
2020-02-04,121.20102922047515,T,F,NF,SentiProp
2020-02-04,121.99364111323966,T,NF,NF,SentiProp
2020-02-05,2.0942908606411272,PT,F,F,SemAxis
2020-02-05,1.7895588404722649,PT,NF,F,SemAxis
2020-02-05,1.608291592103187,PT,F,NF,SemAxis
2020-02-05,1.3035595719343225,PT,NF,NF,SemAxis
2020-02-05,3.6221623068718527,T,F,F,SemAxis
2020-02-05,3.026850145096714,T,NF,F,SemAxis
2020-02-05,2.9140410859732095,T,F,NF,SemAxis
2020-02-05,2.318728924198069,T,NF,NF,SemAxis
2020-02-05,154.841710004114,PT,F,F,SentiProp
2020-02-05,154.2968106731465,PT,NF,F,SentiProp
2020-02-05,152.01735134242372,PT,F,NF,SentiProp
2020-02-05,151.46129468666098,PT,NF,NF,SentiProp
2020-02-05,152.98201952036774,T,F,F,SentiProp
2020-02-05,153.33802130766034,T,NF,F,SentiProp
2020-02-05,151.36151648432264,T,F,NF,SentiProp
2020-02-05,151.70721831343562,T,NF,NF,SentiProp
2020-02-06,1.800737546133726,PT,F,F,SemAxis
2020-02-06,1.503864722924378,PT,NF,F,SemAxis
2020-02-06,1.2712587111717766,PT,F,NF,SemAxis
2020-02-06,0.9743858879624286,PT,NF,NF,SemAxis
2020-02-06,2.931180202716516,T,F,F,SemAxis
2020-02-06,2.323107132350429,T,NF,F,SemAxis
2020-02-06,2.1215813454989103,T,F,NF,SemAxis
2020-02-06,1.5135082751328213,T,NF,NF,SemAxis
2020-02-06,144.44577101955073,PT,F,F,SentiProp
2020-02-06,144.06679171897198,PT,NF,F,SentiProp
2020-02-06,141.78975077304315,PT,F,NF,SentiProp
2020-02-06,141.3995525626483,PT,NF,NF,SentiProp
2020-02-06,142.77506561149718,T,F,F,SentiProp
2020-02-06,143.35477324503765,T,NF,F,SentiProp
2020-02-06,141.08693446421537,T,F,NF,SentiProp
2020-02-06,141.65816723616095,T,NF,NF,SentiProp
2020-02-07,1.6313507911005858,PT,F,F,SemAxis
2020-02-07,1.4337780319566413,PT,NF,F,SemAxis
2020-02-07,1.2311717165978489,PT,F,NF,SemAxis
2020-02-07,1.0335989574539053,PT,NF,NF,SemAxis
2020-02-07,2.7679687759477956,T,F,F,SemAxis
2020-02-07,2.4060344476398012,T,NF,F,SemAxis
2020-02-07,2.167352435174095,T,F,NF,SemAxis
2020-02-07,1.8054181068661006,T,NF,NF,SemAxis
2020-02-07,117.62136397102563,PT,F,F,SentiProp
2020-02-07,117.20204181467865,PT,NF,F,SentiProp
2020-02-07,115.38006439776792,PT,F,NF,SentiProp
2020-02-07,114.95319672460788,PT,NF,NF,SentiProp
2020-02-07,116.34904521963188,T,F,F,SentiProp
2020-02-07,116.6606502047228,T,NF,F,SentiProp
2020-02-07,114.89853258767978,T,F,NF,SentiProp
2020-02-07,115.20360630902262,T,NF,NF,SentiProp
2020-02-08,1.2202959784182885,PT,F,F,SemAxis
2020-02-08,1.1671442202931799,PT,NF,F,SemAxis
2020-02-08,0.7014767105501662,PT,F,NF,SemAxis
2020-02-08,0.6483249524250608,PT,NF,NF,SemAxis
2020-02-08,1.9210875740292659,T,F,F,SemAxis
2020-02-08,1.8116054051176242,T,NF,F,SemAxis
2020-02-08,1.138150133809504,T,F,NF,SemAxis
2020-02-08,1.0286679648978647,T,NF,NF,SemAxis
2020-02-08,178.87025323130067,PT,F,F,SentiProp
2020-02-08,178.29544964318941,PT,NF,F,SentiProp
2020-02-08,175.92073770970467,PT,F,NF,SentiProp
2020-02-08,175.33554520516046,PT,NF,NF,SentiProp
2020-02-08,176.74653991536863,T,F,F,SentiProp
2020-02-08,177.3586585681127,T,NF,F,SentiProp
2020-02-08,175.339697079709,T,F,NF,SentiProp
2020-02-08,175.94346650561442,T,NF,NF,SentiProp
2020-02-10,1.1179722248220834,PT,F,F,SemAxis
2020-02-10,0.969377753983436,PT,NF,F,SemAxis
2020-02-10,0.7980524400740455,PT,F,NF,SemAxis
2020-02-10,0.6494579692353973,PT,NF,NF,SemAxis
2020-02-10,1.9048684739768202,T,F,F,SemAxis
2020-02-10,1.5986559388631807,T,NF,F,SemAxis
2020-02-10,1.5154645126362978,T,F,NF,SemAxis
2020-02-10,1.2092519775226578,T,NF,NF,SemAxis
2020-02-10,177.22565665615554,PT,F,F,SentiProp
2020-02-10,176.7170098283904,PT,NF,F,SentiProp
2020-02-10,174.4801131815389,PT,F,NF,SentiProp
2020-02-10,173.96148188809707,PT,NF,NF,SentiProp
2020-02-10,175.1966197399436,T,F,F,SentiProp
2020-02-10,175.89629612861884,T,NF,F,SentiProp
2020-02-10,173.9841007020268,T,F,NF,SentiProp
2020-02-10,174.6720345044824,T,NF,NF,SentiProp
2020-02-11,1.7992803022917792,PT,F,F,SemAxis
2020-02-11,1.6953463284660948,PT,NF,F,SemAxis
2020-02-11,1.4083034072947627,PT,F,NF,SemAxis
2020-02-11,1.3043694334690776,PT,NF,NF,SemAxis
2020-02-11,3.191505524256448,T,F,F,SemAxis
2020-02-11,3.0153935461339976,T,NF,F,SemAxis
2020-02-11,2.653583121421046,T,F,NF,SemAxis
2020-02-11,2.4774711432985956,T,NF,NF,SemAxis
2020-02-11,151.80509607992107,PT,F,F,SentiProp
2020-02-11,151.73168300143178,PT,NF,F,SentiProp
2020-02-11,149.1807199122865,PT,F,NF,SentiProp
2020-02-11,149.0999612408604,PT,NF,NF,SentiProp
2020-02-11,150.2135937619682,T,F,F,SentiProp
2020-02-11,151.06060806751537,T,NF,F,SentiProp
